id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_lat,from_long,to_lat,to_long
157644,35238,65,2,3,1017,0,0,0,0,0,13.11084,77.60074,0,0
157646,35239,12,1,3,458,0,0,0,0,0,13.00037,77.72746,0,0
157649,35242,12,0,2,1281,393,0,0,0,1,12.934634,77.611283,13.19956,77.70688
157652,7500,12,2,3,112,0,0,0,0,0,12.93331,77.56666,0,0
157654,35244,64,0,2,269,1365,0,0,1,0,12.9744,77.69183,12.845653,77.677925
157659,26547,12,0,2,515,393,0,0,1,0,12.97896,77.67345,13.19956,77.70688
157660,30993,12,0,2,409,1017,0,0,0,0,13.07746,77.60668,13.11084,77.60074
157667,20370,85,0,2,51,269,0,0,1,0,12.96158,77.61425,12.9744,77.69183
157684,25507,12,0,2,1159,292,0,0,0,1,12.90163,77.582,12.93944,77.62923
157687,35256,12,0,2,708,1096,0,0,1,0,13.03504,77.62341,12.96519,77.71932
157694,35259,12,0,2,1017,515,0,0,1,0,13.11084,77.60074,12.97896,77.67345
157697,35261,12,0,2,571,1371,0,0,0,0,12.95185,77.69642,13.000418,77.674835
157700,29615,89,0,2,570,1317,0,0,1,0,12.94832,77.5882,12.980419,77.604514
157708,35264,85,0,2,585,571,0,0,0,0,12.97677,77.5727,12.95185,77.69642
157711,29560,12,0,2,1026,150,0,0,0,1,13.10482,77.57631,12.89724,77.61065
157722,37192,24,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
157723,37192,85,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
157728,37192,89,0,2,1068,353,0,0,0,0,13.044009,77.606805,13.03241,77.59914
157733,35271,12,2,3,625,0,0,0,0,0,12.95431,77.6553,0,0
157739,26883,12,2,3,571,0,0,0,0,0,12.95185,77.69642,0,0
157744,35276,12,2,3,1142,0,0,0,1,0,13.03369,77.62821,0,0
157758,35287,12,0,2,1333,168,0,0,1,0,12.895675,77.602293,12.99313,77.59828
157759,35288,24,0,2,393,592,0,0,1,0,13.19956,77.70688,12.9073,77.63526
157764,18756,23,2,3,572,0,0,0,0,0,12.91873,77.61494,0,0
157766,33614,89,0,2,392,467,0,0,0,0,12.986284,77.735245,12.98793,77.52612
157768,40315,12,0,2,559,814,0,0,0,0,12.97173,77.59829,12.908993,77.6889
157775,30290,24,0,2,1054,1254,0,0,0,0,12.90184,77.581587,12.934048,77.580568
157777,35297,12,0,2,6,357,0,0,1,0,12.97739,77.61762,13.03064,77.6491
157778,30290,89,0,2,1254,1054,0,0,0,0,12.934048,77.580568,12.90184,77.581587
157783,19874,12,0,2,1141,585,0,0,1,0,12.91028,77.64512,12.97677,77.5727
157786,30617,65,2,3,572,0,0,0,0,0,12.91873,77.61494,0,0
157790,35299,12,0,2,1190,393,0,0,0,0,13.03017,77.56684,13.19956,77.70688
157792,35301,87,2,3,1166,0,0,0,0,0,12.997198,77.669514,0,0
157793,35302,12,0,2,849,58,0,0,0,0,12.95434,77.60072,12.88963,77.60119
157803,35061,89,0,2,157,1065,0,0,0,0,13.00858,77.66079,12.957752,77.74481
157808,35125,89,1,3,330,0,0,0,0,0,12.858833,77.589127,0,0
157811,35308,87,0,1,1120,0,15,32,0,0,12.89724,77.61065,0,0
157815,35311,12,2,3,83,0,0,0,0,0,12.92415,77.67229,0,0
157824,27250,12,0,2,1384,1388,0,0,1,0,13.02853,77.54625,12.919722,77.592806
157832,35325,12,0,2,1395,1378,0,0,0,0,13.005603,77.628214,12.827912,77.679642
157845,822,12,0,2,1037,585,0,0,1,0,12.934048,77.580568,12.97677,77.5727
157851,29824,12,0,2,1292,393,0,0,1,0,12.972317,77.717797,13.19956,77.70688
157853,32325,12,0,2,339,271,0,0,0,0,12.91028,77.64512,12.95641,77.64076
157862,81,12,0,2,97,767,0,0,1,0,12.97943,77.66125,12.9122,77.51043
157872,37192,12,1,3,353,0,0,0,0,0,13.03241,77.59914,0,0
157878,11,89,0,2,585,1084,0,0,0,0,12.97677,77.5727,12.892657,77.581866
157879,34492,24,0,2,458,393,0,0,0,0,13.00037,77.72746,13.19956,77.70688
157880,29349,12,0,2,1054,1331,0,0,0,0,12.90184,77.581587,12.896203,77.598108
157883,38618,12,0,2,353,571,0,0,0,0,13.03241,77.59914,12.95185,77.69642
157886,1204,12,0,2,393,172,0,0,0,0,13.19956,77.70688,12.97091,77.6305
157888,34253,12,1,3,590,0,0,0,0,0,13.00826,77.56433,0,0
157889,32698,12,0,2,515,1095,0,0,1,0,12.97896,77.67345,12.92415,77.67229
157891,34380,12,0,2,393,788,0,0,1,0,13.19956,77.70688,12.92471,77.49867
157893,33442,12,0,2,463,1371,0,0,0,0,12.96037,77.58132,13.000418,77.674835
157901,32476,85,0,2,58,1175,0,0,0,0,12.88963,77.60119,12.959979,77.647998
157919,35281,89,0,2,1101,1365,0,0,1,0,12.93652,77.54481,12.845653,77.677925
157921,35281,12,0,2,1365,1101,0,0,1,0,12.845653,77.677925,12.93652,77.54481
157928,35355,12,0,2,85,1384,0,0,1,0,12.95755,77.71803,13.02853,77.54625
157929,35356,12,0,2,1169,988,0,0,0,0,13.018523,77.644366,12.95365,77.62137
157930,38569,12,0,2,105,393,0,0,1,0,13.01766,77.64503,13.19956,77.70688
157937,35364,85,0,2,1038,585,0,0,1,0,12.981266,77.637162,12.97677,77.5727
157939,35365,65,0,2,585,393,0,0,1,0,12.97677,77.5727,13.19956,77.70688
157948,34002,64,0,2,455,585,0,0,0,0,12.999874,77.67812,12.97677,77.5727
157953,28787,12,0,2,168,352,0,0,0,0,12.99313,77.59828,13.03369,77.62821
157955,35374,12,1,3,478,0,0,0,0,0,12.9221,77.55263,0,0
157956,19489,12,0,2,308,393,0,0,1,0,12.99049,77.69798,13.19956,77.70688
157966,32120,12,0,2,1280,585,0,0,0,0,12.966054,77.717837,12.97677,77.5727
157973,34638,12,0,2,768,393,0,0,0,0,12.98999,77.55332,13.19956,77.70688
157987,35385,12,0,2,160,1095,0,0,0,0,13.13243,77.66901,12.92415,77.67229
157992,25229,12,0,2,974,1017,0,0,1,0,13.07557,77.55904,13.11084,77.60074
157995,34927,12,0,2,488,1150,0,0,0,0,12.959979,77.647998,12.99287,77.71662
157997,31432,85,0,2,1068,1373,0,0,1,0,13.044009,77.606805,13.037255,77.58166
158004,35392,64,0,2,1330,112,0,0,0,0,12.953434,77.70651,12.93331,77.56666
158005,35393,12,0,2,693,393,0,0,0,0,12.90868,77.60398,13.19956,77.70688
158009,35398,12,0,2,1159,393,0,0,0,0,12.90163,77.582,13.19956,77.70688
158023,35409,12,0,2,393,142,0,0,0,0,13.19956,77.70688,12.91281,77.60923
158037,35414,28,0,2,393,1301,0,0,1,0,13.19956,77.70688,12.937222,77.626915
158040,35417,24,0,2,87,393,0,0,0,0,12.97003,77.60658,13.19956,77.70688
158046,26225,89,0,2,1384,330,0,0,1,0,13.02853,77.54625,12.858833,77.589127
158062,37522,87,2,3,590,0,0,0,0,0,13.00826,77.56433,0,0
158063,30802,12,0,2,1005,83,0,0,0,0,12.89096,77.60993,12.92415,77.67229
158066,37503,12,0,2,1384,571,0,0,0,0,13.02853,77.54625,12.95185,77.69642
158073,17610,12,0,2,1133,1021,0,0,1,0,12.9744,77.69183,13.02853,77.54625
158076,35442,65,2,3,977,0,0,0,0,0,12.969933,77.533286,0,0
158082,35445,12,0,2,1281,393,0,0,1,0,12.934634,77.611283,13.19956,77.70688
158092,35280,12,0,2,297,392,0,0,1,0,12.99789,77.61488,12.986284,77.735245
158094,32599,12,1,3,1010,0,0,0,0,0,12.96691,77.74935,0,0
158097,29315,12,0,2,330,393,0,0,1,0,12.858833,77.589127,13.19956,77.70688
158098,35454,12,0,2,25,171,0,0,0,0,12.98059,77.57475,12.98479,77.66128
158102,35455,12,0,2,585,1017,0,0,0,0,12.97677,77.5727,13.11084,77.60074
158109,35459,12,0,2,1095,393,0,0,1,0,12.92415,77.67229,13.19956,77.70688
158126,26363,12,0,2,1323,393,0,0,1,0,12.869805,77.653211,13.19956,77.70688
158127,35468,85,0,2,936,393,0,0,0,0,12.97251,77.61954,13.19956,77.70688
158134,35471,12,0,2,571,540,0,0,0,0,12.95185,77.69642,12.92768,77.62664
158135,35472,12,1,3,977,0,0,0,0,0,12.969933,77.533286,0,0
158141,35476,12,0,2,142,1384,0,0,1,0,12.91281,77.60923,13.02853,77.54625
158147,36888,12,0,2,571,988,0,0,0,0,12.95185,77.69642,12.95365,77.62137
158149,35481,12,1,3,571,0,0,0,0,0,12.95185,77.69642,0,0
158155,20598,12,0,2,1254,448,0,0,0,0,12.934048,77.580568,12.92732,77.63575
158159,35486,12,0,2,585,150,0,0,1,0,12.97677,77.5727,12.89724,77.61065
158171,35492,12,0,2,393,1089,0,0,1,0,13.19956,77.70688,12.99517,77.731147
158173,34077,64,0,2,1041,1194,0,0,0,0,12.974408,77.6648,13.00446,77.56923
158178,35384,12,0,2,1254,789,0,0,1,0,12.934048,77.580568,12.9634,77.60343
158191,35506,89,0,2,142,393,0,0,1,0,12.91281,77.60923,13.19956,77.70688
158192,35507,12,1,3,352,0,0,0,0,0,13.03369,77.62821,0,0
158196,35227,12,0,2,393,83,0,0,0,0,13.19956,77.70688,12.92415,77.67229
158207,35516,12,0,2,293,393,0,0,0,0,12.849482,77.663187,13.19956,77.70688
158218,2374,65,2,3,784,0,0,0,0,0,12.96634,77.60709,0,0
158222,13131,28,0,2,393,873,0,0,0,0,13.19956,77.70688,12.96959,77.60051
158226,35522,12,0,2,1017,585,0,0,0,0,13.11084,77.60074,12.97677,77.5727
158231,33614,85,0,2,321,392,0,0,1,0,12.97713,77.53757,12.986284,77.735245
158234,33614,85,0,2,392,467,0,0,1,0,12.986284,77.735245,12.98793,77.52612
158239,35528,12,0,2,1383,393,0,0,0,0,12.930451,77.685822,13.19956,77.70688
158248,35534,12,0,2,1323,1384,0,0,0,0,12.869805,77.653211,13.02853,77.54625
158264,35543,64,0,2,1165,1384,0,0,0,0,12.990947,77.687112,13.02853,77.54625
158272,35545,12,0,2,393,515,0,0,0,0,13.19956,77.70688,12.97896,77.67345
158281,32599,12,1,3,1010,0,0,0,0,0,12.96691,77.74935,0,0
158284,35554,12,0,2,776,393,0,0,0,0,13.01508,77.67796,13.19956,77.70688
158294,35560,89,0,2,571,1371,0,0,1,0,12.95185,77.69642,13.000418,77.674835
158295,34644,12,1,3,142,0,0,0,0,0,12.91281,77.60923,0,0
158296,8443,12,2,3,1056,0,0,0,0,0,12.919199,77.60931,0,0
158301,15736,12,0,2,571,585,0,0,1,0,12.95185,77.69642,12.97677,77.5727
158302,35563,12,0,2,1384,293,0,0,0,0,13.02853,77.54625,12.849482,77.663187
158303,34227,89,2,3,87,0,0,0,0,0,12.97003,77.60658,0,0
158304,35564,12,0,2,171,393,0,0,1,0,12.98479,77.66128,13.19956,77.70688
158307,19767,12,0,2,1230,149,0,0,0,0,13.02239,77.59492,12.93022,77.56039
158318,18187,12,2,3,1096,0,0,0,0,0,12.96519,77.71932,0,0
158322,35574,12,0,2,905,767,0,0,0,0,13.00645,77.55748,12.9122,77.51043
158323,35575,85,0,2,104,393,0,0,0,0,12.93652,77.54481,13.19956,77.70688
158324,33844,12,0,2,167,393,0,0,0,0,12.99036,77.58913,13.19956,77.70688
158329,29630,12,0,2,413,393,0,0,0,0,12.92171,77.59017,13.19956,77.70688
158344,35028,28,0,2,1159,393,0,0,1,0,12.90163,77.582,13.19956,77.70688
158351,24715,64,0,2,83,1371,0,0,1,0,12.92415,77.67229,13.000418,77.674835
158358,35281,12,0,2,293,1101,0,0,1,0,12.849482,77.663187,12.93652,77.54481
158367,40857,12,0,2,1010,353,0,0,0,0,12.96691,77.74935,13.03241,77.59914
158369,40857,12,0,2,1010,1039,0,0,0,0,12.96691,77.74935,12.979949,77.642913
158371,40857,12,0,2,1010,151,0,0,0,0,12.96691,77.74935,12.89406,77.56452
158375,35600,12,0,2,767,452,0,0,1,0,12.9122,77.51043,12.95278,77.59088
158377,35084,12,0,2,934,414,0,0,1,0,12.92323,77.59203,13.00397,77.59964
158378,35601,12,0,2,1095,585,0,0,1,0,12.92415,77.67229,12.97677,77.5727
158383,35605,65,0,1,625,0,0,51,1,0,12.95431,77.6553,0,0
158396,14994,12,0,2,1154,1323,0,0,0,0,12.87153,77.60206,12.869805,77.653211
158399,35613,12,0,2,417,393,0,0,0,0,12.96539,77.65863,13.19956,77.70688
158401,23400,12,0,2,1010,393,0,0,0,0,12.96691,77.74935,13.19956,77.70688
158404,35617,12,0,2,393,1096,0,0,0,0,13.19956,77.70688,12.96519,77.71932
158405,2374,65,2,3,784,0,0,0,0,0,12.96634,77.60709,0,0
158406,33309,12,0,2,1014,689,0,0,1,0,12.96715,77.60791,12.97672,77.64927
158412,12510,89,0,2,1390,187,0,0,0,0,12.969368,77.641302,12.95892,77.5277
158417,35623,12,0,2,1194,393,0,0,0,0,13.00446,77.56923,13.19956,77.70688
158433,35632,12,0,2,977,393,0,0,1,0,12.969933,77.533286,13.19956,77.70688
158436,35635,89,0,2,1279,1089,0,0,1,0,12.957188,77.705847,12.99517,77.731147
158437,35636,12,1,3,149,0,0,0,0,1,12.93022,77.56039,0,0
158438,34573,12,0,2,1089,540,0,0,0,0,12.99517,77.731147,12.92768,77.62664
158453,35641,12,0,2,1391,1021,0,0,1,0,12.970926,77.647321,13.02853,77.54625
158454,30052,12,0,2,515,393,0,0,1,0,12.97896,77.67345,13.19956,77.70688
158461,31456,12,0,2,466,1395,0,0,1,0,13.017436,77.64458,13.005603,77.628214
158463,35646,85,0,2,1142,393,0,0,0,1,13.03369,77.62821,13.19956,77.70688
158471,35649,12,0,1,393,0,15,146,0,0,13.19956,77.70688,0,0
158476,35651,12,0,2,570,585,0,0,0,0,12.94832,77.5882,12.97677,77.5727
158478,20598,12,0,2,448,1254,0,0,0,0,12.92732,77.63575,12.934048,77.580568
158481,35653,12,0,2,1136,585,0,0,0,0,12.99049,77.69798,12.97677,77.5727
158493,35660,12,1,3,339,0,0,0,0,0,12.91028,77.64512,0,0
158496,35661,12,1,3,1121,0,0,0,1,0,13.02622,77.70143,0,0
158501,34024,12,1,3,667,0,0,0,0,0,12.97165,77.51316,0,0
158503,35665,12,0,2,220,168,0,0,0,0,12.99722,77.62003,12.99313,77.59828
158506,35667,65,0,2,1057,1010,0,0,1,0,12.916156,77.643803,12.96691,77.74935
158510,3909,12,0,2,832,393,0,0,0,0,12.88019,77.64558,13.19956,77.70688
158516,386,12,0,2,1390,136,0,0,1,0,12.969368,77.641302,12.90796,77.62418
158517,33517,12,0,2,1173,243,0,0,0,1,12.959979,77.647998,13.24373,77.70915
158518,33502,12,2,3,590,0,0,0,0,0,13.00826,77.56433,0,0
158523,35675,12,0,2,466,393,0,0,0,0,13.017436,77.64458,13.19956,77.70688
158524,35676,64,1,3,571,0,0,0,1,0,12.95185,77.69642,0,0
158533,20598,12,0,2,1254,448,0,0,0,0,12.934048,77.580568,12.92732,77.63575
158539,35684,89,0,1,1333,0,15,29,0,0,12.895675,77.602293,0,0
158542,35686,10,0,2,1390,393,0,0,0,0,12.969368,77.641302,13.19956,77.70688
158547,35691,12,0,2,492,1254,0,0,0,0,12.851218,77.521664,12.934048,77.580568
158553,35695,89,0,1,839,0,15,146,0,0,12.85773,77.78642,0,0
158558,19016,12,0,2,1204,393,0,0,1,0,13.01899,77.54744,13.19956,77.70688
158561,29121,12,1,3,1161,0,0,0,1,0,12.92732,77.63575,0,0
158562,19619,12,0,2,1068,455,0,0,0,0,13.044009,77.606805,12.999874,77.67812
158569,23948,12,0,2,1099,187,0,0,1,0,12.93652,77.54481,12.95892,77.5277
158570,35703,89,0,2,1010,768,0,0,0,1,12.96691,77.74935,12.98999,77.55332
158571,24604,12,0,2,1330,176,0,0,0,0,12.953434,77.70651,12.9073,77.69512
158572,35704,65,0,1,393,0,0,55,1,0,13.19956,77.70688,0,0
158574,35705,12,0,2,393,87,0,0,0,0,13.19956,77.70688,12.97003,77.60658
158576,26537,12,0,2,730,1349,0,0,1,0,13.03386,77.51269,12.993686,77.587527
158577,35308,65,2,3,1120,0,0,0,0,0,12.89724,77.61065,0,0
158583,35711,12,0,2,1026,353,0,0,0,0,13.10482,77.57631,13.03241,77.59914
158587,35714,89,0,2,393,1239,0,0,1,0,13.19956,77.70688,12.97251,77.61954
158589,35715,89,0,2,1192,625,0,0,0,0,12.97677,77.5727,12.95431,77.6553
158594,31910,12,0,2,115,788,0,0,1,0,12.99319,77.54472,12.92471,77.49867
158604,35726,12,0,2,567,167,0,0,0,0,12.95764,77.6043,12.99036,77.58913
158605,35725,85,0,2,516,393,0,0,0,0,13.0056,77.65799,13.19956,77.70688
158606,35727,12,0,2,585,1337,0,0,0,1,12.97677,77.5727,12.975693,77.729096
158607,35728,12,0,2,115,452,0,0,0,0,12.99319,77.54472,12.95278,77.59088
158618,35730,85,0,2,1005,393,0,0,0,0,12.89096,77.60993,13.19956,77.70688
158624,17800,12,0,2,1059,1262,0,0,0,0,12.90881,77.631127,12.81575,77.68465
158654,35748,12,0,2,689,393,0,0,0,0,12.97672,77.64927,13.19956,77.70688
158658,27595,89,1,3,269,0,0,0,0,0,12.9744,77.69183,0,0
158659,35752,87,2,3,171,0,0,0,1,0,12.98479,77.66128,0,0
158663,37127,12,0,2,393,363,0,0,0,0,13.19956,77.70688,12.99287,77.71662
158667,36040,12,1,3,1155,0,0,0,0,0,12.90245,77.66081,0,0
158690,227,12,0,2,1330,393,0,0,1,0,12.953434,77.70651,13.19956,77.70688
158692,29184,12,0,2,89,392,0,0,0,0,12.96519,77.71932,12.986284,77.735245
158694,29184,12,0,2,89,392,0,0,0,0,12.96519,77.71932,12.986284,77.735245
158696,29184,12,0,2,89,392,0,0,0,0,12.96519,77.71932,12.986284,77.735245
158698,29184,12,0,2,89,392,0,0,0,0,12.96519,77.71932,12.986284,77.735245
158701,35771,12,0,2,567,243,0,0,1,0,12.95764,77.6043,13.24373,77.70915
158704,29184,12,0,2,89,392,0,0,0,0,12.96519,77.71932,12.986284,77.735245
158707,35772,12,1,3,1330,0,0,0,1,0,12.953434,77.70651,0,0
158710,29275,12,0,2,768,433,0,0,0,0,12.98999,77.55332,12.91226,77.59773
158713,29275,89,0,2,768,433,0,0,0,0,12.98999,77.55332,12.91226,77.59773
158719,29275,12,0,2,768,433,0,0,0,0,12.98999,77.55332,12.91226,77.59773
158727,29275,12,0,2,768,433,0,0,0,0,12.98999,77.55332,12.91226,77.59773
158734,29275,12,0,2,433,768,0,0,0,0,12.91226,77.59773,12.98999,77.55332
158741,29275,12,0,2,433,768,0,0,0,0,12.91226,77.59773,12.98999,77.55332
158746,29275,12,0,2,433,768,0,0,0,0,12.91226,77.59773,12.98999,77.55332
158757,33882,12,0,2,410,1026,0,0,0,0,13.05121,77.54113,13.10482,77.57631
158758,33882,12,0,2,410,1026,0,0,0,0,13.05121,77.54113,13.10482,77.57631
158760,33882,12,0,2,410,1026,0,0,0,0,13.05121,77.54113,13.10482,77.57631
158761,33882,12,0,2,410,1026,0,0,0,0,13.05121,77.54113,13.10482,77.57631
158764,33882,12,0,2,410,1026,0,0,0,0,13.05121,77.54113,13.10482,77.57631
158772,32023,89,0,2,293,376,0,0,0,0,12.849482,77.663187,12.90245,77.66081
158775,32023,17,0,2,293,376,0,0,0,0,12.849482,77.663187,12.90245,77.66081
158777,32023,12,0,2,293,376,0,0,0,0,12.849482,77.663187,12.90245,77.66081
158788,32023,12,0,2,293,376,0,0,0,0,12.849482,77.663187,12.90245,77.66081
158796,35774,12,2,3,1056,0,0,0,0,0,12.919199,77.60931,0,0
158801,32527,12,0,2,218,1017,0,0,0,0,12.96799,77.58882,13.11084,77.60074
158808,32527,12,0,2,218,1017,0,0,0,0,12.96799,77.58882,13.11084,77.60074
158811,32527,28,0,2,218,1017,0,0,0,0,12.96799,77.58882,13.11084,77.60074
158813,32527,12,0,2,218,1017,0,0,0,0,12.96799,77.58882,13.11084,77.60074
158818,32527,12,0,2,218,1017,0,0,0,0,12.96799,77.58882,13.11084,77.60074
158820,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158824,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158829,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158830,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158836,32527,89,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158838,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158839,32527,85,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158840,32527,12,0,2,1026,218,0,0,0,0,13.10482,77.57631,12.96799,77.58882
158864,33002,12,0,2,611,1026,0,0,0,0,12.99254,77.5948,13.10482,77.57631
158869,33002,12,0,2,269,1026,0,0,0,0,12.9744,77.69183,13.10482,77.57631
158878,33002,12,0,2,611,1026,0,0,0,0,12.99254,77.5948,13.10482,77.57631
158884,35776,28,0,1,363,0,15,146,0,0,12.99287,77.71662,0,0
158893,37192,85,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
158897,37192,85,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
158899,37192,85,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
158905,37192,12,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
158907,37192,89,0,2,353,1068,0,0,0,0,13.03241,77.59914,13.044009,77.606805
158911,37192,89,0,2,1068,353,0,0,0,0,13.044009,77.606805,13.03241,77.59914
158931,32220,12,1,3,776,0,0,0,1,0,13.01508,77.67796,0,0
158936,30290,12,0,2,1054,1254,0,0,0,0,12.90184,77.581587,12.934048,77.580568
158937,30290,89,0,2,1254,1054,0,0,0,0,12.934048,77.580568,12.90184,77.581587
158939,30290,12,0,2,1254,1054,0,0,0,0,12.934048,77.580568,12.90184,77.581587
158944,22249,12,0,2,832,393,0,0,0,0,12.88019,77.64558,13.19956,77.70688
158953,35782,12,0,2,572,17,0,0,1,0,12.91873,77.61494,13.0777,77.58164
158957,34492,85,0,2,393,458,0,0,0,0,13.19956,77.70688,13.00037,77.72746
158961,35788,12,0,2,1229,373,0,0,0,0,13.02239,77.59492,12.87153,77.60206
158963,35791,12,0,2,571,572,0,0,0,0,12.95185,77.69642,12.91873,77.61494
158964,35793,12,1,3,945,0,0,0,1,0,12.92089,77.63354,0,0
158965,35792,12,0,2,396,112,0,0,0,0,12.92073,77.66482,12.93331,77.56666
158972,32599,12,2,3,1365,0,0,0,0,0,12.845653,77.677925,0,0
158975,19633,12,0,2,974,393,0,0,0,0,13.07557,77.55904,13.19956,77.70688
158990,35804,85,0,2,515,1393,0,0,0,0,12.97896,77.67345,13.19966,77.70688
158991,35806,54,0,1,136,0,1,29,0,1,12.90796,77.62418,0,0
158992,35807,85,0,2,1234,393,0,0,0,0,12.98635,77.58203,13.19956,77.70688
158994,35800,65,2,3,540,0,0,0,0,0,12.92768,77.62664,0,0
158998,35810,12,0,2,1133,1384,0,0,0,0,12.9744,77.69183,13.02853,77.54625
159005,34936,12,0,2,1338,1254,0,0,0,0,13.03017,77.56684,12.934048,77.580568
159007,35816,12,0,2,353,1147,0,0,0,0,13.03241,77.59914,13.03064,77.6491
159010,35817,12,0,2,689,393,0,0,0,0,12.97672,77.64927,13.19956,77.70688
159016,35818,12,0,2,145,393,0,0,0,0,12.99067,77.65587,13.19956,77.70688
159017,35819,87,2,3,363,0,0,0,0,0,12.99287,77.71662,0,0
159023,35497,12,0,2,393,410,0,0,0,0,13.19956,77.70688,13.05121,77.54113
159024,35824,12,0,2,1056,293,0,0,0,0,12.919199,77.60931,12.849482,77.663187
159027,35375,12,0,2,1017,731,0,0,0,0,13.11084,77.60074,13.04937,77.51179
159031,35867,12,0,2,1263,339,0,0,0,0,12.96897,77.59456,12.91028,77.64512
159041,35833,12,0,2,585,293,0,0,0,0,12.97677,77.5727,12.849482,77.663187
159044,35835,12,0,2,455,1021,0,0,0,0,12.999874,77.67812,13.02853,77.54625
159045,35835,12,0,2,1204,455,0,0,0,0,13.01899,77.54744,12.999874,77.67812
159051,35840,12,2,3,832,0,0,0,0,0,12.88019,77.64558,0,0
159058,35846,12,0,2,1095,393,0,0,1,0,12.92415,77.67229,13.19956,77.70688
159060,18142,12,0,2,1322,1384,0,0,1,0,12.889133,77.639811,13.02853,77.54625
159062,35850,12,0,2,1351,176,0,0,0,0,12.894352,77.675265,12.9073,77.69512
159064,35851,12,0,2,570,293,0,0,0,0,12.94832,77.5882,12.849482,77.663187
159068,35854,12,0,2,1155,176,0,0,0,0,12.90245,77.66081,12.9073,77.69512
159072,37817,12,0,2,393,271,0,0,1,0,13.19956,77.70688,12.95641,77.64076
159073,35611,12,0,2,142,214,0,0,1,0,12.91281,77.60923,12.9822,77.60832
159074,24200,12,2,3,1099,0,0,0,1,0,12.93652,77.54481,0,0
159085,35863,12,2,3,730,0,0,0,0,0,13.03386,77.51269,0,0
159097,35870,12,0,2,499,455,0,0,0,0,12.88973,77.64865,12.999874,77.67812
159098,23698,12,0,2,176,339,0,0,1,0,12.9073,77.69512,12.91028,77.64512
159102,28842,12,2,3,793,0,0,0,0,0,13.02239,77.59492,0,0
159106,25277,12,0,2,1010,149,0,0,0,0,12.96691,77.74935,12.93022,77.56039
159110,28408,12,0,2,776,570,0,0,0,0,13.01508,77.67796,12.94832,77.5882
159117,35879,65,2,3,451,0,0,0,0,0,12.9739,77.57914,0,0
159118,23657,12,1,3,448,0,0,0,0,0,12.92732,77.63575,0,0
159119,35881,12,0,1,293,0,15,108,0,0,12.849482,77.663187,0,0
159122,35884,12,0,2,1391,393,0,0,0,0,12.970926,77.647321,13.19956,77.70688
159125,35885,12,0,2,994,1021,0,0,0,0,12.93965,77.74657,13.02853,77.54625
159134,33614,85,0,2,1289,392,0,0,1,0,12.977795,77.544204,12.986284,77.735245
159135,33614,85,0,2,392,1289,0,0,1,0,12.986284,77.735245,12.977795,77.544204
159139,35890,12,1,3,1237,0,0,0,0,0,12.92645,77.61206,0,0
159142,35892,12,0,1,776,0,15,55,0,0,13.01508,77.67796,0,0
159143,35893,12,0,2,292,269,0,0,0,0,12.93944,77.62923,12.9744,77.69183
159150,35898,12,0,2,1375,393,0,0,1,0,12.94371,77.600549,13.19956,77.70688
159153,22245,89,1,3,112,0,0,0,1,0,12.93331,77.56666,0,0
159154,29009,12,1,3,455,0,0,0,0,0,12.999874,77.67812,0,0
159155,15094,24,1,3,1338,0,0,0,1,0,13.03017,77.56684,0,0
159163,35905,89,0,2,293,393,0,0,1,0,12.849482,77.663187,13.19956,77.70688
159177,26835,12,0,2,117,448,0,0,0,0,12.86966,77.62737,12.92732,77.63575
159180,5517,12,1,3,455,0,0,0,0,0,12.999874,77.67812,0,0
159181,35915,12,0,2,149,203,0,0,0,0,12.93022,77.56039,13.01059,77.57029
159186,35916,12,0,2,393,1375,0,0,1,0,13.19956,77.70688,12.94371,77.600549
159195,35921,12,0,2,1384,768,0,0,0,1,13.02853,77.54625,12.98999,77.55332
159209,28264,85,0,2,410,61,0,0,0,0,13.05121,77.54113,12.96298,77.71229
159210,35927,12,0,2,1374,243,0,0,0,0,13.02607,77.538196,13.24373,77.70915
159223,35933,12,0,2,693,393,0,0,1,0,12.90868,77.60398,13.19956,77.70688
159224,35934,89,0,2,1054,585,0,0,0,0,12.90184,77.581587,12.97677,77.5727
159230,19206,24,0,2,1243,585,0,0,0,0,12.98275,77.61582,12.97677,77.5727
159231,40765,12,1,3,1089,0,0,0,0,0,12.99517,77.731147,0,0
